,date,sample_year,season,kPa,TempC,Transect,depths,depth,site,site_id,reserve
6636,07/16/23 10:00:07 AM,2023,Fall,3859.8,28.655,3,27.2023324,30,Sharon,Sharon30,N
6637,07/16/23 10:00:08 AM,2023,Fall,3858.5,28.655,3,27.18942188,30,Sharon,Sharon30,N
6638,07/16/23 10:00:09 AM,2023,Fall,3878.4,28.655,3,27.38705218,30,Sharon,Sharon30,N
6639,07/16/23 10:00:10 AM,2023,Fall,3881,28.655,3,27.41287322,30,Sharon,Sharon30,N
6640,07/16/23 10:00:11 AM,2023,Fall,3879,28.655,3,27.39301088,30,Sharon,Sharon30,N
6641,07/16/23 10:00:12 AM,2023,Fall,3884.2,28.655,3,27.44465297,30,Sharon,Sharon30,N
6642,07/16/23 10:00:13 AM,2023,Fall,3884.8,28.655,3,27.45061167,30,Sharon,Sharon30,N
6643,07/16/23 10:00:14 AM,2023,Fall,3883.5,28.655,3,27.43770115,30,Sharon,Sharon30,N
6644,07/16/23 10:00:15 AM,2023,Fall,3882.2,28.655,3,27.42479063,30,Sharon,Sharon30,N
6645,07/16/23 10:00:16 AM,2023,Fall,3884.2,28.655,3,27.44465297,30,Sharon,Sharon30,N
6646,07/16/23 10:00:17 AM,2023,Fall,3885.5,28.655,3,27.45756349,30,Sharon,Sharon30,N
6647,07/16/23 10:00:18 AM,2023,Fall,3884.8,28.655,3,27.45061167,30,Sharon,Sharon30,N
6648,07/16/23 10:00:19 AM,2023,Fall,3884.2,28.655,3,27.44465297,30,Sharon,Sharon30,N
6649,07/16/23 10:00:20 AM,2023,Fall,3879.7,28.655,3,27.3999627,30,Sharon,Sharon30,N
6650,07/16/23 10:00:21 AM,2023,Fall,3888.7,28.655,3,27.48934324,30,Sharon,Sharon30,N
6651,07/16/23 10:00:22 AM,2023,Fall,3881,28.655,3,27.41287322,30,Sharon,Sharon30,N
6652,07/16/23 10:00:23 AM,2023,Fall,3897,28.655,3,27.57177195,30,Sharon,Sharon30,N
6653,07/16/23 10:00:24 AM,2023,Fall,3898.9,28.655,3,27.59064118,30,Sharon,Sharon30,N
6654,07/16/23 10:00:25 AM,2023,Fall,3903.4,28.655,3,27.63533144,30,Sharon,Sharon30,N
6655,07/16/23 10:00:26 AM,2023,Fall,3905.3,28.655,3,27.65420067,30,Sharon,Sharon30,N
6656,07/16/23 10:00:27 AM,2023,Fall,3913.7,28.655,3,27.7376225,30,Sharon,Sharon30,N
6657,07/16/23 10:00:28 AM,2023,Fall,3914.3,28.655,3,27.7435812,30,Sharon,Sharon30,N
6658,07/16/23 10:00:29 AM,2023,Fall,3912.4,28.655,3,27.72471198,30,Sharon,Sharon30,N
6659,07/16/23 10:00:30 AM,2023,Fall,3900.9,28.655,3,27.61050352,30,Sharon,Sharon30,N
6660,07/16/23 10:00:31 AM,2023,Fall,3899.6,28.655,3,27.59759299,30,Sharon,Sharon30,N
6661,07/16/23 10:00:32 AM,2023,Fall,3892.5,28.655,3,27.52708168,30,Sharon,Sharon30,N
6662,07/16/23 10:00:33 AM,2023,Fall,3894.5,28.754,3,27.54694402,30,Sharon,Sharon30,N
6663,07/16/23 10:00:34 AM,2023,Fall,3891.3,28.754,3,27.51516428,30,Sharon,Sharon30,N
6664,07/16/23 10:00:35 AM,2023,Fall,3893.9,28.754,3,27.54098532,30,Sharon,Sharon30,N
6665,07/16/23 10:00:36 AM,2023,Fall,3893.9,28.754,3,27.54098532,30,Sharon,Sharon30,N
6666,07/16/23 10:00:37 AM,2023,Fall,3900.3,28.754,3,27.60454481,30,Sharon,Sharon30,N
6667,07/16/23 10:00:38 AM,2023,Fall,3897.1,28.754,3,27.57276507,30,Sharon,Sharon30,N
6668,07/16/23 10:00:39 AM,2023,Fall,3897.7,28.754,3,27.57872377,30,Sharon,Sharon30,N
6669,07/16/23 10:00:40 AM,2023,Fall,3897.1,28.754,3,27.57276507,30,Sharon,Sharon30,N
6670,07/16/23 10:00:41 AM,2023,Fall,3897.1,28.754,3,27.57276507,30,Sharon,Sharon30,N
6671,07/16/23 10:00:42 AM,2023,Fall,3895.8,28.754,3,27.55985455,30,Sharon,Sharon30,N
6672,07/16/23 10:00:43 AM,2023,Fall,3893.2,28.754,3,27.5340335,30,Sharon,Sharon30,N
6673,07/16/23 10:00:44 AM,2023,Fall,3897.1,28.754,3,27.57276507,30,Sharon,Sharon30,N
6674,07/16/23 10:00:45 AM,2023,Fall,3895.1,28.754,3,27.55290273,30,Sharon,Sharon30,N
6675,07/16/23 10:00:46 AM,2023,Fall,3893.2,28.754,3,27.5340335,30,Sharon,Sharon30,N
6676,07/16/23 10:00:47 AM,2023,Fall,3894.5,28.754,3,27.54694402,30,Sharon,Sharon30,N
6677,07/16/23 10:00:48 AM,2023,Fall,3893.2,28.754,3,27.5340335,30,Sharon,Sharon30,N
6678,07/16/23 10:00:49 AM,2023,Fall,3889.4,28.754,3,27.49629505,30,Sharon,Sharon30,N
6679,07/16/23 10:00:50 AM,2023,Fall,3894.5,28.754,3,27.54694402,30,Sharon,Sharon30,N
6680,07/16/23 10:00:51 AM,2023,Fall,3892.6,28.754,3,27.5280748,30,Sharon,Sharon30,N
6681,07/16/23 10:00:52 AM,2023,Fall,3897.7,28.754,3,27.57872377,30,Sharon,Sharon30,N
6682,07/16/23 10:00:53 AM,2023,Fall,3897.1,28.754,3,27.57276507,30,Sharon,Sharon30,N
6683,07/16/23 10:00:54 AM,2023,Fall,3899,28.754,3,27.59163429,30,Sharon,Sharon30,N
6684,07/16/23 10:00:55 AM,2023,Fall,3907.3,28.754,3,27.67406301,30,Sharon,Sharon30,N
6685,07/16/23 10:00:56 AM,2023,Fall,3905.4,28.754,3,27.65519378,30,Sharon,Sharon30,N
6686,07/16/23 10:00:57 AM,2023,Fall,3898.4,28.754,3,27.58567559,30,Sharon,Sharon30,N
6687,07/16/23 10:00:58 AM,2023,Fall,3897.7,28.754,3,27.57872377,30,Sharon,Sharon30,N
6688,07/16/23 10:00:59 AM,2023,Fall,3901.6,28.754,3,27.61745534,30,Sharon,Sharon30,N
6689,07/16/23 10:01:00 AM,2023,Fall,3902.9,28.754,3,27.63036586,30,Sharon,Sharon30,N
6690,07/16/23 10:01:01 AM,2023,Fall,3896.4,28.754,3,27.56581325,30,Sharon,Sharon30,N
6691,07/16/23 10:01:02 AM,2023,Fall,3887.5,28.754,3,27.47742583,30,Sharon,Sharon30,N
6692,07/16/23 10:01:03 AM,2023,Fall,3883.6,28.754,3,27.43869426,30,Sharon,Sharon30,N
6693,07/16/23 10:01:04 AM,2023,Fall,3881.7,28.754,3,27.41982504,30,Sharon,Sharon30,N
6694,07/16/23 10:01:05 AM,2023,Fall,3876.5,28.754,3,27.36818295,30,Sharon,Sharon30,N
6695,07/16/23 10:01:06 AM,2023,Fall,3861.2,28.754,3,27.21623604,30,Sharon,Sharon30,N
6696,07/16/23 10:01:07 AM,2023,Fall,3852.2,28.754,3,27.12685551,30,Sharon,Sharon30,N
6697,07/16/23 10:01:08 AM,2023,Fall,3849,28.853,3,27.09507576,30,Sharon,Sharon30,N
6698,07/16/23 10:01:09 AM,2023,Fall,3852.3,28.853,3,27.12784862,30,Sharon,Sharon30,N
6699,07/16/23 10:01:10 AM,2023,Fall,3860.6,28.853,3,27.21027734,30,Sharon,Sharon30,N
6700,07/16/23 10:01:11 AM,2023,Fall,3866.4,28.853,3,27.26787813,30,Sharon,Sharon30,N
6701,07/16/23 10:01:12 AM,2023,Fall,3868.3,28.853,3,27.28674735,30,Sharon,Sharon30,N
6702,07/16/23 10:01:13 AM,2023,Fall,3868.3,28.853,3,27.28674735,30,Sharon,Sharon30,N
6703,07/16/23 10:01:14 AM,2023,Fall,3870.9,28.853,3,27.3125684,30,Sharon,Sharon30,N
6704,07/16/23 10:01:15 AM,2023,Fall,3870.9,28.853,3,27.3125684,30,Sharon,Sharon30,N
6705,07/16/23 10:01:16 AM,2023,Fall,3872.1,28.853,3,27.3244858,30,Sharon,Sharon30,N
6706,07/16/23 10:01:17 AM,2023,Fall,3873.4,28.853,3,27.33739632,30,Sharon,Sharon30,N
6707,07/16/23 10:01:18 AM,2023,Fall,3870.2,28.853,3,27.30561658,30,Sharon,Sharon30,N
6708,07/16/23 10:01:19 AM,2023,Fall,3861.2,28.853,3,27.21623604,30,Sharon,Sharon30,N
6709,07/16/23 10:01:20 AM,2023,Fall,3859.3,28.853,3,27.19736682,30,Sharon,Sharon30,N
6710,07/16/23 10:01:21 AM,2023,Fall,3864.4,28.853,3,27.24801579,30,Sharon,Sharon30,N
6711,07/16/23 10:01:22 AM,2023,Fall,3865.7,28.853,3,27.26092631,30,Sharon,Sharon30,N
6712,07/16/23 10:01:23 AM,2023,Fall,3861.2,28.853,3,27.21623604,30,Sharon,Sharon30,N
6713,07/16/23 10:01:24 AM,2023,Fall,3865.1,28.853,3,27.25496761,30,Sharon,Sharon30,N
6714,07/16/23 10:01:25 AM,2023,Fall,3863.8,28.853,3,27.24205709,30,Sharon,Sharon30,N
6715,07/16/23 10:01:26 AM,2023,Fall,3870.2,28.853,3,27.30561658,30,Sharon,Sharon30,N
6716,07/16/23 10:01:27 AM,2023,Fall,3866.4,28.853,3,27.26787813,30,Sharon,Sharon30,N
6717,07/16/23 10:01:28 AM,2023,Fall,3868.3,28.853,3,27.28674735,30,Sharon,Sharon30,N
6718,07/16/23 10:01:29 AM,2023,Fall,3866.4,28.853,3,27.26787813,30,Sharon,Sharon30,N
6719,07/16/23 10:01:30 AM,2023,Fall,3862.5,28.853,3,27.22914656,30,Sharon,Sharon30,N
6720,07/16/23 10:01:31 AM,2023,Fall,3861.2,28.853,3,27.21623604,30,Sharon,Sharon30,N
6721,07/16/23 10:01:32 AM,2023,Fall,3867.6,28.853,3,27.27979553,30,Sharon,Sharon30,N
6722,07/16/23 10:01:33 AM,2023,Fall,3866.4,28.853,3,27.26787813,30,Sharon,Sharon30,N
6723,07/16/23 10:01:34 AM,2023,Fall,3874.7,28.853,3,27.35030685,30,Sharon,Sharon30,N
6724,07/16/23 10:01:35 AM,2023,Fall,3868.3,28.853,3,27.28674735,30,Sharon,Sharon30,N
6725,07/16/23 10:01:36 AM,2023,Fall,3874.7,28.853,3,27.35030685,30,Sharon,Sharon30,N
6726,07/16/23 10:01:37 AM,2023,Fall,3872.1,28.853,3,27.3244858,30,Sharon,Sharon30,N
6727,07/16/23 10:01:38 AM,2023,Fall,3873.4,28.853,3,27.33739632,30,Sharon,Sharon30,N
6728,07/16/23 10:01:39 AM,2023,Fall,3874.1,28.853,3,27.34434814,30,Sharon,Sharon30,N
6729,07/16/23 10:01:40 AM,2023,Fall,3877.3,28.853,3,27.37612789,30,Sharon,Sharon30,N
6730,07/16/23 10:01:41 AM,2023,Fall,3874.1,28.853,3,27.34434814,30,Sharon,Sharon30,N
6731,07/16/23 10:01:42 AM,2023,Fall,3868.9,28.853,3,27.29270606,30,Sharon,Sharon30,N
6732,07/16/23 10:01:43 AM,2023,Fall,3869.7,28.953,3,27.30065099,30,Sharon,Sharon30,N
6733,07/16/23 10:01:44 AM,2023,Fall,3870.3,28.953,3,27.3066097,30,Sharon,Sharon30,N
6734,07/16/23 10:01:45 AM,2023,Fall,3870.3,28.953,3,27.3066097,30,Sharon,Sharon30,N
6735,07/16/23 10:01:46 AM,2023,Fall,3870.9,28.953,3,27.3125684,30,Sharon,Sharon30,N
6736,07/16/23 10:01:47 AM,2023,Fall,3872.2,28.953,3,27.32547892,30,Sharon,Sharon30,N
6737,07/16/23 10:01:48 AM,2023,Fall,3883.8,28.953,3,27.4406805,30,Sharon,Sharon30,N
6738,07/16/23 10:01:49 AM,2023,Fall,3889.5,28.953,3,27.49728817,30,Sharon,Sharon30,N
6739,07/16/23 10:01:50 AM,2023,Fall,3889.5,28.953,3,27.49728817,30,Sharon,Sharon30,N
6740,07/16/23 10:01:51 AM,2023,Fall,3896.6,28.953,3,27.56779948,30,Sharon,Sharon30,N
6741,07/16/23 10:01:52 AM,2023,Fall,3895.3,28.953,3,27.55488896,30,Sharon,Sharon30,N
6742,07/16/23 10:01:53 AM,2023,Fall,3891.5,28.953,3,27.51715051,30,Sharon,Sharon30,N
6743,07/16/23 10:01:54 AM,2023,Fall,3896.6,28.953,3,27.56779948,30,Sharon,Sharon30,N
6744,07/16/23 10:01:55 AM,2023,Fall,3896,28.953,3,27.56184078,30,Sharon,Sharon30,N
6745,07/16/23 10:01:56 AM,2023,Fall,3896,28.953,3,27.56184078,30,Sharon,Sharon30,N
6746,07/16/23 10:01:57 AM,2023,Fall,3892.7,28.953,3,27.52906792,30,Sharon,Sharon30,N
6747,07/16/23 10:01:58 AM,2023,Fall,3892.1,28.953,3,27.52310922,30,Sharon,Sharon30,N
6748,07/16/23 10:01:59 AM,2023,Fall,3893.4,28.953,3,27.53601974,30,Sharon,Sharon30,N
6749,07/16/23 10:02:00 AM,2023,Fall,3888.2,28.953,3,27.48437765,30,Sharon,Sharon30,N
6750,07/16/23 10:02:01 AM,2023,Fall,3889.5,28.953,3,27.49728817,30,Sharon,Sharon30,N
6751,07/16/23 10:02:02 AM,2023,Fall,3888.9,28.953,3,27.49132947,30,Sharon,Sharon30,N
6752,07/16/23 10:02:03 AM,2023,Fall,3884.4,28.953,3,27.4466392,30,Sharon,Sharon30,N
6753,07/16/23 10:03:01 AM,2023,Fall,3753.6,29.053,3.3,26.14764208,30,Sharon,Sharon30,N
6754,07/16/23 10:03:02 AM,2023,Fall,3753.6,29.053,3.3,26.14764208,30,Sharon,Sharon30,N
6755,07/16/23 10:03:03 AM,2023,Fall,3752.3,29.053,3.3,26.13473156,30,Sharon,Sharon30,N
6756,07/16/23 10:03:04 AM,2023,Fall,3743.4,29.053,3.3,26.04634414,30,Sharon,Sharon30,N
6757,07/16/23 10:03:05 AM,2023,Fall,3740.8,29.053,3.3,26.0205231,30,Sharon,Sharon30,N
6758,07/16/23 10:03:06 AM,2023,Fall,3739.5,29.053,3.3,26.00761258,30,Sharon,Sharon30,N
6759,07/16/23 10:03:07 AM,2023,Fall,3742.1,29.053,3.3,26.03343362,30,Sharon,Sharon30,N
6760,07/16/23 10:03:08 AM,2023,Fall,3742.1,29.053,3.3,26.03343362,30,Sharon,Sharon30,N
6761,07/16/23 10:03:09 AM,2023,Fall,3746.6,29.053,3.3,26.07812389,30,Sharon,Sharon30,N
6762,07/16/23 10:03:10 AM,2023,Fall,3734.4,29.053,3.3,25.95696361,30,Sharon,Sharon30,N
6763,07/16/23 10:03:11 AM,2023,Fall,3733.7,29.053,3.3,25.95001179,30,Sharon,Sharon30,N
6764,07/16/23 10:03:12 AM,2023,Fall,3725.4,29.053,3.3,25.86758307,30,Sharon,Sharon30,N
6765,07/16/23 10:03:13 AM,2023,Fall,3724.7,29.053,3.3,25.86063125,30,Sharon,Sharon30,N
6766,07/16/23 10:03:14 AM,2023,Fall,3722.8,29.053,3.3,25.84176203,30,Sharon,Sharon30,N
6767,07/16/23 10:03:15 AM,2023,Fall,3729.2,29.053,3.3,25.90532152,30,Sharon,Sharon30,N
6768,07/16/23 10:03:16 AM,2023,Fall,3744.6,29.053,3.3,26.05826155,30,Sharon,Sharon30,N
6769,07/16/23 10:03:17 AM,2023,Fall,3745.3,29.053,3.3,26.06521337,30,Sharon,Sharon30,N
6770,07/16/23 10:03:18 AM,2023,Fall,3749.1,29.053,3.3,26.10295181,30,Sharon,Sharon30,N
6771,07/16/23 10:03:19 AM,2023,Fall,3748.5,29.053,3.3,26.09699311,30,Sharon,Sharon30,N
6772,07/16/23 10:03:20 AM,2023,Fall,3759.4,29.053,3.3,26.20524287,30,Sharon,Sharon30,N
6773,07/16/23 10:03:21 AM,2023,Fall,3749.1,29.053,3.3,26.10295181,30,Sharon,Sharon30,N
6774,07/16/23 10:03:22 AM,2023,Fall,3738.9,29.053,3.3,26.00165387,30,Sharon,Sharon30,N
6775,07/16/23 10:03:23 AM,2023,Fall,3740.1,29.053,3.3,26.01357128,30,Sharon,Sharon30,N
6776,07/16/23 10:03:24 AM,2023,Fall,3740.8,29.053,3.3,26.0205231,30,Sharon,Sharon30,N
6777,07/16/23 10:03:25 AM,2023,Fall,3737.6,29.053,3.3,25.98874335,30,Sharon,Sharon30,N
6778,07/16/23 10:03:26 AM,2023,Fall,3744.6,29.053,3.3,26.05826155,30,Sharon,Sharon30,N
6779,07/16/23 10:03:27 AM,2023,Fall,3748.5,29.053,3.3,26.09699311,30,Sharon,Sharon30,N
6780,07/16/23 10:03:28 AM,2023,Fall,3763.2,29.053,3.3,26.24298132,30,Sharon,Sharon30,N
6781,07/16/23 10:03:29 AM,2023,Fall,3779.9,29.053,3.3,26.40883187,30,Sharon,Sharon30,N
6782,07/16/23 10:03:30 AM,2023,Fall,3784.4,29.053,3.3,26.45352214,30,Sharon,Sharon30,N
6783,07/16/23 10:03:31 AM,2023,Fall,3783.1,29.053,3.3,26.44061162,30,Sharon,Sharon30,N
6784,07/16/23 10:03:32 AM,2023,Fall,3787,29.053,3.3,26.47934318,30,Sharon,Sharon30,N
6785,07/16/23 10:03:33 AM,2023,Fall,3787.6,29.053,3.3,26.48530188,30,Sharon,Sharon30,N
6786,07/16/23 10:03:34 AM,2023,Fall,3787.6,29.053,3.3,26.48530188,30,Sharon,Sharon30,N
6787,07/16/23 10:03:35 AM,2023,Fall,3792.1,29.053,3.3,26.52999215,30,Sharon,Sharon30,N
6788,07/16/23 10:03:36 AM,2023,Fall,3773.5,29.053,3.3,26.34527238,30,Sharon,Sharon30,N
6789,07/16/23 10:03:37 AM,2023,Fall,3771,29.053,3.3,26.32044445,30,Sharon,Sharon30,N
6790,07/16/23 10:03:38 AM,2023,Fall,3769.7,29.053,3.3,26.30753393,30,Sharon,Sharon30,N
6791,07/16/23 10:03:39 AM,2023,Fall,3772.9,29.053,3.3,26.33931368,30,Sharon,Sharon30,N
6792,07/16/23 10:03:40 AM,2023,Fall,3778.6,29.053,3.3,26.39592135,30,Sharon,Sharon30,N
6793,07/16/23 10:03:41 AM,2023,Fall,3787,29.053,3.3,26.47934318,30,Sharon,Sharon30,N
6794,07/16/23 10:03:42 AM,2023,Fall,3792.1,29.053,3.3,26.52999215,30,Sharon,Sharon30,N
6795,07/16/23 10:03:43 AM,2023,Fall,3801.7,29.053,3.3,26.62533139,30,Sharon,Sharon30,N
6796,07/16/23 10:03:44 AM,2023,Fall,3817.1,29.053,3.3,26.77827142,30,Sharon,Sharon30,N
6797,07/16/23 10:03:45 AM,2023,Fall,3807.5,29.053,3.3,26.68293218,30,Sharon,Sharon30,N
6798,07/16/23 10:03:46 AM,2023,Fall,3803,29.053,3.3,26.63824191,30,Sharon,Sharon30,N
6799,07/16/23 10:03:47 AM,2023,Fall,3808.1,29.053,3.3,26.68889088,30,Sharon,Sharon30,N
6800,07/16/23 10:03:48 AM,2023,Fall,3822.3,29.053,3.3,26.82991351,30,Sharon,Sharon30,N
6801,07/16/23 10:03:49 AM,2023,Fall,3821.6,29.053,3.3,26.82296169,30,Sharon,Sharon30,N
6802,07/16/23 10:03:50 AM,2023,Fall,3815.8,29.053,3.3,26.7653609,30,Sharon,Sharon30,N
6803,07/16/23 10:03:51 AM,2023,Fall,3820.3,29.053,3.3,26.81005116,30,Sharon,Sharon30,N
6804,07/16/23 10:03:52 AM,2023,Fall,3828,29.053,3.3,26.88652118,30,Sharon,Sharon30,N
6805,07/16/23 10:03:53 AM,2023,Fall,3836.4,29.053,3.3,26.96994301,30,Sharon,Sharon30,N
6806,07/16/23 10:03:54 AM,2023,Fall,3838.3,29.053,3.3,26.98881224,30,Sharon,Sharon30,N
6807,07/16/23 10:03:55 AM,2023,Fall,3846,29.053,3.3,27.06528225,30,Sharon,Sharon30,N
6808,07/16/23 10:03:56 AM,2023,Fall,3844.7,29.053,3.3,27.05237173,30,Sharon,Sharon30,N
6809,07/16/23 10:03:57 AM,2023,Fall,3835.7,29.053,3.3,26.96299119,30,Sharon,Sharon30,N
6810,07/16/23 10:03:58 AM,2023,Fall,3834.4,29.053,3.3,26.95008067,30,Sharon,Sharon30,N
6811,07/16/23 10:03:59 AM,2023,Fall,3840.9,29.053,3.3,27.01463328,30,Sharon,Sharon30,N
6812,07/16/23 10:04:00 AM,2023,Fall,3840.2,29.053,3.3,27.00768146,30,Sharon,Sharon30,N
6813,07/16/23 10:04:01 AM,2023,Fall,3833.8,29.053,3.3,26.94412197,30,Sharon,Sharon30,N
6814,07/16/23 10:04:02 AM,2023,Fall,3831.9,29.053,3.3,26.92525274,30,Sharon,Sharon30,N
6815,07/16/23 10:04:03 AM,2023,Fall,3835.7,29.053,3.3,26.96299119,30,Sharon,Sharon30,N
6816,07/16/23 10:04:04 AM,2023,Fall,3842.2,29.053,3.3,27.0275438,30,Sharon,Sharon30,N
6817,07/16/23 10:04:05 AM,2023,Fall,3844.7,29.053,3.3,27.05237173,30,Sharon,Sharon30,N
6818,07/16/23 10:04:06 AM,2023,Fall,3845.4,29.053,3.3,27.05932355,30,Sharon,Sharon30,N
6819,07/16/23 10:04:07 AM,2023,Fall,3846.6,29.053,3.3,27.07124095,30,Sharon,Sharon30,N
6820,07/16/23 10:04:08 AM,2023,Fall,3848.6,29.053,3.3,27.09110329,30,Sharon,Sharon30,N
6821,07/16/23 10:04:09 AM,2023,Fall,3852.4,29.053,3.3,27.12884174,30,Sharon,Sharon30,N
6822,07/16/23 10:04:10 AM,2023,Fall,3853.1,29.053,3.3,27.13579356,30,Sharon,Sharon30,N
6823,07/16/23 10:04:11 AM,2023,Fall,3847.9,29.053,3.3,27.08415147,30,Sharon,Sharon30,N
6824,07/16/23 10:04:12 AM,2023,Fall,3843.4,29.053,3.3,27.03946121,30,Sharon,Sharon30,N
6825,07/16/23 10:04:13 AM,2023,Fall,3844.7,29.053,3.3,27.05237173,30,Sharon,Sharon30,N
6826,07/16/23 10:04:14 AM,2023,Fall,3860.7,29.053,3.3,27.21127046,30,Sharon,Sharon30,N
6827,07/16/23 10:04:15 AM,2023,Fall,3858.8,29.053,3.3,27.19240123,30,Sharon,Sharon30,N
6828,07/16/23 10:04:16 AM,2023,Fall,3857.5,29.053,3.3,27.17949071,30,Sharon,Sharon30,N
6829,07/16/23 10:04:17 AM,2023,Fall,3867.8,29.053,3.3,27.28178177,30,Sharon,Sharon30,N
6830,07/16/23 10:04:18 AM,2023,Fall,3872.3,29.053,3.3,27.32647204,30,Sharon,Sharon30,N
6831,07/16/23 10:04:19 AM,2023,Fall,3865.9,29.053,3.3,27.26291254,30,Sharon,Sharon30,N
6832,07/16/23 10:04:20 AM,2023,Fall,3865.9,29.053,3.3,27.26291254,30,Sharon,Sharon30,N
6833,07/16/23 10:04:21 AM,2023,Fall,3860.1,29.053,3.3,27.20531175,30,Sharon,Sharon30,N
6834,07/16/23 10:04:22 AM,2023,Fall,3866.5,29.053,3.3,27.26887125,30,Sharon,Sharon30,N
6835,07/16/23 10:04:23 AM,2023,Fall,3865.9,29.053,3.3,27.26291254,30,Sharon,Sharon30,N
6836,07/16/23 10:04:24 AM,2023,Fall,3868.5,29.053,3.3,27.28873359,30,Sharon,Sharon30,N
6837,07/16/23 10:05:31 AM,2023,Fall,3942.2,29.053,4,28.02066086,30,Sharon,Sharon30,N
6838,07/16/23 10:05:32 AM,2023,Fall,3940.3,29.053,4,28.00179164,30,Sharon,Sharon30,N
6839,07/16/23 10:05:33 AM,2023,Fall,3939.6,29.053,4,27.99483982,30,Sharon,Sharon30,N
6840,07/16/23 10:05:34 AM,2023,Fall,3937.7,29.053,4,27.9759706,30,Sharon,Sharon30,N
6841,07/16/23 10:05:35 AM,2023,Fall,3944.8,29.053,4,28.04648191,30,Sharon,Sharon30,N
6842,07/16/23 10:05:36 AM,2023,Fall,3949.9,29.053,4,28.09713088,30,Sharon,Sharon30,N
6843,07/16/23 10:05:37 AM,2023,Fall,3957.6,29.053,4,28.17360089,30,Sharon,Sharon30,N
6844,07/16/23 10:05:38 AM,2023,Fall,3963.4,29.053,4,28.23120168,30,Sharon,Sharon30,N
6845,07/16/23 10:05:39 AM,2023,Fall,3963.4,29.053,4,28.23120168,30,Sharon,Sharon30,N
6846,07/16/23 10:05:40 AM,2023,Fall,3969.8,29.053,4,28.29476117,30,Sharon,Sharon30,N
6847,07/16/23 10:05:41 AM,2023,Fall,3973,29.053,4,28.32654092,30,Sharon,Sharon30,N
6848,07/16/23 10:05:42 AM,2023,Fall,3975.5,29.053,4,28.35136885,30,Sharon,Sharon30,N
6849,07/16/23 10:05:43 AM,2023,Fall,3984.5,29.053,4,28.44074938,30,Sharon,Sharon30,N
6850,07/16/23 10:05:44 AM,2023,Fall,3989.7,29.053,4,28.49239147,30,Sharon,Sharon30,N
6851,07/16/23 10:05:45 AM,2023,Fall,3994.8,29.053,4,28.54304044,30,Sharon,Sharon30,N
6852,07/16/23 10:05:46 AM,2023,Fall,3996.7,29.053,4,28.56190966,30,Sharon,Sharon30,N
6853,07/16/23 10:05:47 AM,2023,Fall,3996.1,29.053,4,28.55595096,30,Sharon,Sharon30,N
6854,07/16/23 10:05:48 AM,2023,Fall,4003,28.953,4,28.62447604,30,Sharon,Sharon30,N
6855,07/16/23 10:05:49 AM,2023,Fall,4006.9,28.953,4,28.6632076,30,Sharon,Sharon30,N
6856,07/16/23 10:05:50 AM,2023,Fall,4008.2,28.953,4,28.67611813,30,Sharon,Sharon30,N
6857,07/16/23 10:05:51 AM,2023,Fall,4017.1,28.953,4,28.76450554,30,Sharon,Sharon30,N
6858,07/16/23 10:05:52 AM,2023,Fall,4022.9,28.953,4,28.82210633,30,Sharon,Sharon30,N
6859,07/16/23 10:05:53 AM,2023,Fall,4021.6,28.953,4,28.80919581,30,Sharon,Sharon30,N
6860,07/16/23 10:05:54 AM,2023,Fall,4025.5,28.953,4,28.84792738,30,Sharon,Sharon30,N
6861,07/16/23 10:05:55 AM,2023,Fall,4028,28.953,4,28.8727553,30,Sharon,Sharon30,N
6862,07/16/23 10:05:56 AM,2023,Fall,4027.3,28.853,4,28.86580348,30,Sharon,Sharon30,N
6863,07/16/23 10:05:57 AM,2023,Fall,4020.9,28.853,4,28.80224399,30,Sharon,Sharon30,N
6864,07/16/23 10:05:58 AM,2023,Fall,4022.2,28.853,4,28.81515451,30,Sharon,Sharon30,N
6865,07/16/23 10:05:59 AM,2023,Fall,4023.5,28.853,4,28.82806504,30,Sharon,Sharon30,N
6866,07/16/23 10:06:00 AM,2023,Fall,4022.2,28.853,4,28.81515451,30,Sharon,Sharon30,N
6867,07/16/23 10:06:01 AM,2023,Fall,4024.7,28.853,4,28.83998244,30,Sharon,Sharon30,N
6868,07/16/23 10:06:02 AM,2023,Fall,4024.7,28.853,4,28.83998244,30,Sharon,Sharon30,N
6869,07/16/23 10:06:03 AM,2023,Fall,4031.8,28.853,4,28.91049375,30,Sharon,Sharon30,N
6870,07/16/23 10:06:04 AM,2023,Fall,4032.4,28.754,4,28.91645245,30,Sharon,Sharon30,N
6871,07/16/23 10:06:05 AM,2023,Fall,4035.6,28.754,4,28.9482322,30,Sharon,Sharon30,N
6872,07/16/23 10:06:06 AM,2023,Fall,4035.6,28.754,4,28.9482322,30,Sharon,Sharon30,N
6873,07/16/23 10:06:07 AM,2023,Fall,4033,28.754,4,28.92241116,30,Sharon,Sharon30,N
6874,07/16/23 10:06:08 AM,2023,Fall,4027.9,28.754,4,28.87176219,30,Sharon,Sharon30,N
6875,07/16/23 10:06:09 AM,2023,Fall,4031.7,28.754,4,28.90950064,30,Sharon,Sharon30,N
6876,07/16/23 10:06:10 AM,2023,Fall,4029.8,28.754,4,28.89063141,30,Sharon,Sharon30,N
6877,07/16/23 10:06:11 AM,2023,Fall,4025.3,28.754,4,28.84594114,30,Sharon,Sharon30,N
