"","site_id","site","reserve","sample_date","sample_year","depth_category","season","visibility","date_id","taxonomy_group","long","lat","tag","Algae","Bryozoan","Hard.Substrate","Hydrozoa","Soft.Substrate","Sponge","Rugosity","SD","VerRelief","Slope","Curvature","mean_depth","LogVR","n_species_sample","n_ind_sample","Acantholabrus palloni","Argyrosomus regius","Atherinomorus forskalii","Balistes capriscus","Cheilodipterus novemstriatus","Chromis chromis","Coris julis","Dasyatis pastinaca","Diplodus cervinus","Diplodus puntazzo","Diplodus sargus","Diplodus vulgaris","Echeneis sp","Epinephelus costae","Epinephelus marginatus","Fistularia commersonii","Gobius bucchichi","Gobius vittatus","Muraena helena","Mycteroperca rubra","Pagrus auriga","Pagrus caeruleostictus","Parablennius rouxi","Parupeneus forsskali","Pterois miles","Salpa salpa","Saprisoma cretense","Sardin sp","Sargocentron rubrum","Scarus ghobban","Sciaena umbra","Scomber sp","Scomberomorus commerson","Seriola dumerili","Serranus cabrilla","Serranus scriba","Siganus luridus","Siganus rivulatus","Sparisoma cretense","Symphodus mediterraneus","Symphodus tinca","Synodus saurus","Taeniurops grabatus","Thalassoma pavo","Torquigener flavimaculosus"
"58","Achziv25","Achziv","R","31/10/2018",2018,25,"Fall",10,17835,"fish",35.092,33.073,"Achziv252Fall2018",0.700021756697955,0,0,0,0.218577111953751,0.0814011313482936,1.04255088252129,0.512024936372353,1.814,0.00922705582646338,0.0485714285714286,24.6355707142857,0.595534351692945,7,55,0,0,0,0,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
"59","Achziv25","Achziv","R","31/10/2018",2018,25,"Fall",10,17835,"fish",35.092,33.073,"Achziv253Fall2018",0.661173853793017,0,0,0,0.174730972259206,0.164095173947777,1.02167978749713,0.137801017937789,0.602800000000002,0.000720290410818781,0.0605882352941176,22.3429745762712,-0.506169812229793,7,28,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"60","Achziv25","Achziv","R","31/10/2018",2018,25,"Fall",10,17835,"fish",35.092,33.073,"Achziv254Fall2018",0.670129507127551,0,0,0,0.248532563123078,0.0813379297493711,1.04240654864668,0.433437786843782,1.821,0.0116972915297189,0.0552,22.622362962963,0.599385800745472,5,92,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"61","Achziv45","Achziv","R","01/11/2020",2020,45,"Fall",5,18567,"fish",35.073,33.088,"Achziv451Fall2020",0.00975827194664692,0.391565257565111,0,0.135792324388361,0.110180700180659,0.234384398566129,NA,NA,NA,NA,NA,NA,NA,4,96,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"62","Achziv45","Achziv","R","01/11/2020",2020,45,"Fall",5,18567,"fish",35.073,33.088,"Achziv452Fall2020",0.00344371314573663,0.445386900181938,0.0256953980874195,0.0761104196513438,0.174973425071476,0.190880100077973,NA,NA,NA,NA,NA,NA,NA,5,71,0,0,0,0,0,52,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0
"63","Achziv45","Achziv","R","01/11/2020",2020,45,"Fall",5,18567,"fish",35.073,33.088,"Achziv453Fall2020",0.0211877816490528,0.518546508420202,0,0.114467660858427,0.228357202217569,0.11744084685475,NA,NA,NA,NA,NA,NA,NA,5,46,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0
"64","Achziv45","Achziv","R","01/11/2020",2020,45,"Fall",5,18567,"fish",35.073,33.088,"Achziv454Fall2020",0.0124750679040759,0.554362162793775,0,0.0408466358378183,0.134453509632818,0.207442557719206,NA,NA,NA,NA,NA,NA,NA,8,40,0,0,0,0,0,5,0,0,0,0,20,1,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"65","Achziv45","Achziv","R","04/05/2017",2017,45,"Spring",4,17290,"fish",35.073,33.088,"Achziv453Spring2017",0.18562472874572,0.381133240102233,0.0294690649563582,0,0.206751217630323,0.197021748565366,NA,NA,NA,NA,NA,NA,NA,3,70,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Achziv45","Achziv","R","04/05/2017",2017,45,"Spring",5,17290,"fish",35.073,33.088,"Achziv454Spring2017",0.479054282313871,0.291794445114258,0.0364743056392822,0,0.165581768457694,0.0270951984748953,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"67","Achziv45","Achziv","R","04/05/2017",2017,45,"Spring",6,17290,"fish",35.073,33.088,"Achziv451Spring2017",0.260002597179747,0.361244987805707,0,0,0.324398423793779,0,NA,NA,NA,NA,NA,NA,NA,3,12,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"68","Achziv45","Achziv","R","04/05/2017",2017,45,"Spring",6,17290,"fish",35.073,33.088,"Achziv452Spring2017",0.265795844559279,0.468556345325642,0,0,0.136413740329365,0.129234069785714,NA,NA,NA,NA,NA,NA,NA,4,7,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"69","Achziv45","Achziv","R","05/05/2019",2019,45,"Spring",5,18021,"fish",35.073,33.088,"Achziv451Spring2019",0.115615517176076,0.194899434510211,0.0838706582933287,0.173504580628514,0.210152102979883,0.12460783517866,NA,NA,NA,NA,NA,NA,NA,3,13,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"70","Achziv45","Achziv","R","05/05/2019",2019,45,"Spring",5,18021,"fish",35.073,33.088,"Achziv452Spring2019",0.15340337491051,0.335756720060541,0.067330893060269,0.124093392779432,0.155609175072622,0.120041363627451,NA,NA,NA,NA,NA,NA,NA,6,133,0,0,0,0,0,16,2,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","Achziv45","Achziv","R","05/05/2019",2019,45,"Spring",5,18021,"fish",35.073,33.088,"Achziv453Spring2019",0.121871498909237,0.242493033727097,0.0826680796796921,0.202110748149989,0.158400288728662,0.0965023297485385,NA,NA,NA,NA,NA,NA,NA,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"72","Achziv45","Achziv","R","05/05/2019",2019,45,"Spring",5,18021,"fish",35.073,33.088,"Achziv454Spring2019",0.0935393277823597,0.31836192262768,0.085712825322837,0.173285603455573,0.164234325165073,0.0454802746610972,NA,NA,NA,NA,NA,NA,NA,4,7,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"73","Achziv45","Achziv","R","08/06/2020",2020,45,"Spring",6,18421,"fish",35.073,33.088,"Achziv452Spring2020",0.395513761605047,0.17963467834771,0,0.0316715752963866,0.178718174886753,0.214461809864103,NA,NA,NA,NA,NA,NA,NA,3,8,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"74","Achziv45","Achziv","R","08/06/2020",2020,45,"Spring",7,18421,"fish",35.073,33.088,"Achziv451Spring2020",0.140734528072795,0.189017296934692,0.0525048047040811,0.0691202492306891,0.33044690579632,0.175516061439357,NA,NA,NA,NA,NA,NA,NA,4,59,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,1,0
"75","Achziv45","Achziv","R","08/06/2020",2020,45,"Spring",7,18421,"fish",35.073,33.088,"Achziv453Spring2020",0.296950429831345,0.0690251418491264,0,0.0272605623505411,0.106824624290315,0.23074118846708,NA,NA,NA,NA,NA,NA,NA,6,155,0,0,0,0,0,0,0,0,3,0,2,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","Achziv45","Achziv","R","08/06/2020",2020,45,"Spring",10,18421,"fish",35.073,33.088,"Achziv453Spring2020",0.296950429831345,0.0690251418491264,0,0.0272605623505411,0.106824624290315,0.23074118846708,NA,NA,NA,NA,NA,NA,NA,6,155,0,0,0,0,0,0,0,0,0,0,33,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","Achziv45","Achziv","R","08/06/2020",2020,45,"Spring",10,18421,"fish",35.073,33.088,"Achziv454Spring2020",0.398474351274116,0.115092839921357,0.0719330249508484,0,0.0593732904356209,0.160307884176176,NA,NA,NA,NA,NA,NA,NA,4,7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"78","Achziv45","Achziv","R","09/11/2021",2021,45,"Fall",8,18940,"fish",35.073,33.088,"Achziv452Fall2021",0.115356627923571,0.141891341311679,0.172147583209022,0.00515056060234128,0.190529864821529,0.0697533064431362,NA,NA,NA,NA,NA,NA,NA,7,103,0,7,0,0,0,30,0,0,0,0,2,0,0,8,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","Achziv45","Achziv","R","09/11/2021",2021,45,"Fall",8,18940,"fish",35.073,33.088,"Achziv453Fall2021",0.253699472805119,0.199261934106045,0.199261934106045,0.0163949692618898,0.179889246067957,0.111017363287654,NA,NA,NA,NA,NA,NA,NA,6,17,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
"80","Achziv45","Achziv","R","09/11/2021",2021,45,"Fall",9,18940,"fish",35.073,33.088,"Achziv451Fall2021",0.0939451528104807,0.285309273798523,0.110680321732186,0.0303553625003885,0.095161652282964,0.0548131117149873,NA,NA,NA,NA,NA,NA,NA,10,46,0,0,0,0,1,23,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0
"81","Achziv45","Achziv","R","09/11/2021",2021,45,"Fall",9,18940,"fish",35.073,33.088,"Achziv454Fall2021",0.0988463519034148,0.102949109137867,0.126765694087673,0.0341348359223422,0.0594500008347671,0.128412001803097,NA,NA,NA,NA,NA,NA,NA,10,76,0,0,0,0,0,40,2,0,0,0,0,0,0,7,2,0,0,0,0,5,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0
"82","Achziv45","Achziv","R","09/12/2015",2015,45,"Fall",8,16778,"fish",35.073,33.088,"Achziv451Fall2015",0.0610650702052232,0.266633409106909,0.0253132983329344,0.141626302065279,0.329072878328147,0.0940208223794706,1.01915958685295,0.374426474101461,1.41880089,0.0101176796592211,0.0435483870967742,41.3651642061403,0.349812071207801,3,18,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"83","Achziv45","Achziv","R","09/12/2015",2015,45,"Fall",8,16778,"fish",35.073,33.088,"Achziv452Fall2015",0.0194629081190025,0.267856193617246,0.024203872917221,0.199145789825236,0.274694748187509,0.0179800198813642,1.03015432140249,0.461794804175817,1.53239576,0.00896906125777937,0.0377272727272727,41.1433100376687,0.426832366938937,4,8,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","Achziv45","Achziv","R","09/12/2015",2015,45,"Fall",8,16778,"fish",35.073,33.088,"Achziv453Fall2015",0.0146934610164006,0.190035429145448,0.109635824506989,0.202062987952122,0.285053143718172,0.162887510696098,1.05180871030324,0.646249616083315,1.8353812,0.0102999663708702,0.0283928571428571,40.2692486573743,0.607252198351515,4,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
"85","Achziv45","Achziv","R","09/12/2015",2015,45,"Fall",8,16778,"fish",35.073,33.088,"Achziv454Fall2015",0.0572271948758306,0.320252186708975,0.186813775580235,0.140532605138116,0.176223425490653,0.118950812206191,1.04651237503109,0.903995379244004,3.37448803,0.021157117547324,0.0457692307692308,39.7369727032847,1.21624361800286,5,147,0,0,0,0,0,20,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"86","Achziv45","Achziv","R","10/11/2019",2019,45,"Fall",8,18210,"fish",35.073,33.088,"Achziv451Fall2019",0.179694342425884,0.313845640116137,0,0.0980610476248146,0.196744705075818,0.0664013379630887,NA,NA,NA,NA,NA,NA,NA,5,59,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,24,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","Achziv45","Achziv","R","10/11/2019",2019,45,"Fall",8,18210,"fish",35.073,33.088,"Achziv452Fall2019",0.168006518059337,0.241826730631618,0,0.0351125930552237,0.176120308023027,0.118881207915543,NA,NA,NA,NA,NA,NA,NA,5,166,0,0,0,0,0,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"88","Achziv45","Achziv","R","10/11/2019",2019,45,"Fall",8,18210,"fish",35.073,33.088,"Achziv453Fall2019",0.0512116071971404,0.38015780048749,0.0293936443675895,0.0870647187596954,0.181960655608887,0.174682229384532,NA,NA,NA,NA,NA,NA,NA,4,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","Achziv45","Achziv","R","10/11/2019",2019,45,"Fall",8,18210,"fish",35.073,33.088,"Achziv454Fall2019",0.0699159266277243,0.396477085461218,0,0.145938434188756,0.0861186651795462,0.174390296988581,NA,NA,NA,NA,NA,NA,NA,4,31,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"90","Achziv45","Achziv","R","15/11/2017",2017,45,"Fall",8,17485,"fish",35.073,33.088,"Achziv451Fall2017",0.0161604679694469,0.405959242811977,0,0.0992129995592625,0.223937913290907,0.156756539303635,1.03284171528842,0.356483351484034,1.63197631,0.0098953455028612,0.057,41.5123821746903,0.489791740505185,3,20,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"91","Achziv45","Achziv","R","15/11/2017",2017,45,"Fall",8,17485,"fish",35.073,33.088,"Achziv452Fall2017",0.0137712446722567,0.470388053061595,0,0.0338179932457949,0.431134681088586,0.0508880279317675,1.01910710781789,0.481472544816215,1.43103874,0.0147195460705538,0.0577777777777778,43.89649942,0.358400572185511,2,155,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","Achziv45","Achziv","R","15/11/2017",2017,45,"Fall",9,17485,"fish",35.073,33.088,"Achziv453Fall2017",0.0644901043367784,0.582369810050309,0,0.0974572949665824,0.168036486757857,0.0274968796512858,1.02683261077227,0.116665085291468,0.504811249999996,0.00214166985787892,0.0455,39.5665861163235,-0.683570681949589,4,64,0,0,0,0,0,55,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"93","Achziv45","Achziv","R","15/11/2017",2017,45,"Fall",9,17485,"fish",35.073,33.088,"Achziv454Fall2017",0.0239873853884166,0.532971000476306,0,0,0.178509299200042,0.0221597750731087,1.0548923622638,0.826275388276263,3.26109055,0.0203465490869184,0.06,40.9729250394074,1.18206166397763,6,83,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,51,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","Achziv45","Achziv","R","17/05/2018",2018,45,"Spring",6,17668,"fish",35.073,33.088,"Achziv451Spring2018",0.188444352599218,0.464231167038073,0.0669564183227991,0.0330544343618881,0.172705047261188,0.0746085804168332,NA,NA,NA,NA,NA,NA,NA,4,22,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","Achziv45","Achziv","R","17/05/2018",2018,45,"Spring",6,17668,"fish",35.073,33.088,"Achziv452Spring2018",0.293130357164162,0.437440686844979,0,0,0.170957459385063,0.0984714966057962,NA,NA,NA,NA,NA,NA,NA,4,19,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"96","Achziv45","Achziv","R","17/05/2018",2018,45,"Spring",6,17668,"fish",35.073,33.088,"Achziv453Spring2018",0.169919597670227,0.388810894771566,0,0,0.409874839036279,0.0313946685219277,NA,NA,NA,NA,NA,NA,NA,3,8,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"97","Achziv45","Achziv","R","17/05/2018",2018,45,"Spring",6,17668,"fish",35.073,33.088,"Achziv454Spring2018",0.190360312272346,0.335726368916682,0,0.0106242521809077,0.16653093696264,0.191843639380961,NA,NA,NA,NA,NA,NA,NA,3,60,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","Achziv45","Achziv","R","18/05/2021",2021,45,"Spring",5,18765,"fish",35.073,33.088,"Achziv451Spring2021",0.198374565512104,0.300734872454002,0.0704847357314068,0.0347962619433527,0.290889385558187,0.104720178800947,NA,NA,NA,NA,NA,NA,NA,6,75,0,0,0,0,0,5,0,0,0,0,2,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","Achziv45","Achziv","R","18/05/2021",2021,45,"Spring",5,18765,"fish",35.073,33.088,"Achziv452Spring2021",0.0752795879635384,0.279148644597662,0.102127552901584,0,0.194933940260562,0.265531637544117,NA,NA,NA,NA,NA,NA,NA,4,18,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","Achziv45","Achziv","R","18/05/2021",2021,45,"Spring",5,18765,"fish",35.073,33.088,"Achziv454Spring2021",0.0915987758034806,0.141489822921274,0.03597198887829,0.0355166472469192,0.115053266015483,0.200415366607616,NA,NA,NA,NA,NA,NA,NA,4,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0
"101","Achziv45","Achziv","R","18/05/2021",2021,45,"Spring",6,18765,"fish",35.073,33.088,"Achziv453Spring2021",0.165056509255027,0.232035962286052,0.133866901318876,0.0881149223871085,0.154690641524035,0.139221577371631,NA,NA,NA,NA,NA,NA,NA,5,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"102","Achziv45","Achziv","R","19/05/2022",2022,45,"Spring",6,19131,"fish",35.073,33.088,"Achziv453Spring2022",0.306070159309142,0.0199672504097431,0,0.0862509392699345,0.158371197446325,0.125151873103925,NA,NA,NA,NA,NA,NA,NA,3,69,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0
"103","Achziv45","Achziv","R","19/05/2022",2022,45,"Spring",7,19131,"fish",35.073,33.088,"Achziv451Spring2022",0.215355997668211,0.0164808929181984,0.0618033484432439,0.0254254281570307,0.159413398762336,0.195122000085099,NA,NA,NA,NA,NA,NA,NA,2,13,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","Achziv45","Achziv","R","19/05/2022",2022,45,"Spring",7,19131,"fish",35.073,33.088,"Achziv452Spring2022",0.181662851469725,0.047081249245375,0.0683437489045766,0.0149952529242109,0.115171873154009,0.110000891094033,NA,NA,NA,NA,NA,NA,NA,8,141,0,0,0,0,0,13,0,0,0,0,1,0,0,4,1,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","Achziv45","Achziv","R","19/05/2022",2022,45,"Spring",7,19131,"fish",35.073,33.088,"Achziv454Spring2022",0.368831863964262,0.0289689804085291,0,0.0178764277837442,0.160651389368728,0.188298372655439,NA,NA,NA,NA,NA,NA,NA,5,17,0,0,0,0,0,7,5,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","Achziv45","Achziv","R","20/05/2015",2015,45,"Spring",15,16575,"fish",35.073,33.088,"Achziv451Spring2015",0.25584457794776,0.153527572538127,0,0.0299179313573631,0.443940944400661,0.0675290450637625,1.01619739616523,0.69076115826358,2.18129781,0.0246911277827784,0.0469230769230769,43.6210472106522,0.779920025353031,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","Achziv45","Achziv","R","20/05/2015",2015,45,"Spring",15,16575,"fish",35.073,33.088,"Achziv452Spring2015",0.30171593123895,0.122290939651267,0.0555867907505758,0.0182943868293034,0.349843849723862,0.0619395668363559,1.06384447362978,0.578568817513591,1.90397237,0.0116854538258206,0.0761290322580645,42.9479824151515,0.643942424709257,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"108","Achziv45","Achziv","R","20/05/2015",2015,45,"Spring",15,16575,"fish",35.073,33.088,"Achziv453Spring2015",0.0923616195471875,0.22420664732747,0.165398346389117,0.00907248313526804,0.443687627615251,0.0204778905053193,1.03092390851387,0.331207072185001,1.44377005,0.00455376716192078,0.0457692307692308,42.9795773794068,0.367257782637423,2,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"109","Achziv45","Achziv","R","20/05/2015",2015,45,"Spring",15,16575,"fish",35.073,33.088,"Achziv454Spring2015",0.065266678670354,0.239223075936142,0.281941482353311,0.00843553341908639,0.386093025618026,0.0190402040030807,1.01806203650146,0.733590181518814,2.11862817,0.0336543150358819,0.0670833333333333,42.575340123662,0.750768789608429,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"110","Achziv45","Achziv","R","21/11/2018",2018,45,"Fall",8,17856,"fish",35.073,33.088,"Achziv451Fall2018",0.0301899543449129,0.705825650556193,0,0,0.147195994332472,0.0557795346944104,1.03552886315559,0.577284608824365,2.31423637,0.0101744641816061,0.0297222222222222,42.6760447597647,0.839079771350776,4,21,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"111","Achziv45","Achziv","R","21/11/2018",2018,45,"Fall",8,17856,"fish",35.073,33.088,"Achziv452Fall2018",0.00817362414402744,0.662734212006245,0,0,0.0629239319024335,0.0679578464546282,1.07281161297118,0.185973667099749,0.800888230000005,0.00165228275497262,0.0469491525423729,43.0374140521164,-0.222033879727518,4,50,0,0,0,0,0,40,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","Achziv45","Achziv","R","21/11/2018",2018,45,"Fall",8,17856,"fish",35.073,33.088,"Achziv453Fall2018",0.0456342548509999,0.726403728500019,0,0,0.171752204324575,0.0562098123244062,1.02759469657851,0.615109178787178,1.89262274,0.0182692772409173,0.0535294117647059,40.6821316583495,0.637963560236975,7,149,0,0,0,0,0,52,0,0,0,0,7,6,0,1,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","Achziv45","Achziv","R","21/11/2018",2018,45,"Fall",8,17856,"fish",35.073,33.088,"Achziv454Fall2018",0.0336480605450679,0.68385677336357,0,0.0708252124312098,0.185026183269364,0.0266437703907884,1.0276178508061,0.10008456527024,0.44164816,0.000889079124324402,0.0342857142857143,39.7763035751007,-0.817241731994626,5,15,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"114","Achziv45","Achziv","R","25/05/2016",2016,45,"Spring",8,16946,"fish",35.073,33.088,"Achziv451Spring2016",0.0632713495235047,0.336950951580076,0,0.0182794367945792,0.30944475145109,0.226926151064133,1.02803480981382,0.172059304458096,0.845497160000001,0.0014637118182084,0.054375,39.659762385678,-0.167830469608338,6,148,0,0,0,0,0,139,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
